date;precip_mm;temp_min;temp_max;temp_avg;humidity_avg;pressure_avg;wind_speed;solar_radiation;station_id;codigo_ibge;municipio;lat;lon;altitude;precip_tomorrow;rain_tomorrow;precip_lag_1d;precip_lag_2d;precip_sum_3d;precip_sum_7d;rain_days_7d;pressure_change_24h;dry_days;temp_avg_3d;humidity_avg_3d;day_of_year_sin;day_of_year_cos
2026-01-21;0,0;12,9;27,2;20,4;66,667;1014,642;2,492;30,99;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;2,6;1,0;-0,715;5,0;19,578;67,541;0,353;0,935
2026-01-22;0,0;17,1;28,3;21,687;72,174;1013,952;3,822;21,17;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;2,6;1,0;-0,689;6,0;20,432;70,266;0,369;0,929
2026-01-23;0,0;16,7;28,1;22,646;71,875;1014,321;3,842;28,59;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;0,4;0,0;0,369;7,0;21,578;70,239;0,385;0,923
2026-01-24;0,0;16,0;29,4;22,542;72,583;1013,338;3,654;30,09;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;0,4;0,0;-0,983;8,0;22,291;72,211;0,401;0,916
2026-01-25;0,0;19,2;31,0;24,208;78,0;1012,7;3,733;29,69;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;0,0;0,0;-0,638;9,0;23,132;74,153;0,417;0,909
2026-01-26;0,0;21,0;33,6;26,254;73,542;1011,271;3,892;29,02;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,4;0;0,0;0,0;0,0;0,0;0,0;-1,429;10,0;24,335;74,708;0,432;0,902
2026-01-27;0,4;20,7;35,9;26,367;80,083;1009,912;2,954;21,9;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,4;0,4;0,0;-1,358;11,0;25,61;77,208;0,448;0,894
2026-01-28;0,0;22,3;32,1;26,275;82,833;1009,725;2,483;27,98;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,4;0,0;0,4;0,4;0,0;-0,188;12,0;26,299;78,819;0,463;0,886
2026-01-29;0,0;22,1;31,3;26,029;80,917;1009,754;2,662;27,13;A836;4311007;Jaguarao;-32,535;-53,376;31,48;9,8;1;0,0;0,4;0,4;0,4;0,0;0,029;13,0;26,224;81,278;0,478;0,878
2026-01-30;9,8;19,7;29,4;23,395;85,455;1009,677;2,055;15,8;A836;4311007;Jaguarao;-32,535;-53,376;31,48;3,2;1;0,0;0,0;9,8;10,2;1,0;-0,077;0,0;25,233;83,068;0,493;0,87
2026-01-31;3,2;18,6;27,8;22,938;77,25;1006,712;1,883;27,82;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,6;0;9,8;0,0;13,0;13,4;2,0;-2,965;0,0;24,121;81,207;0,508;0,861
2026-02-01;0,6;17,9;29,2;22,804;78,75;1003,488;3,075;25,63;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;3,2;9,8;13,6;14,0;2,0;-3,225;1,0;23,046;80,485;0,523;0,852
2026-02-02;0,0;16,7;31,3;23,483;72,625;1004,6;1,633;29,45;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,6;3,2;3,8;14,0;2,0;1,112;2,0;23,075;76,208;0,538;0,843
2026-02-03;0,0;18,8;34,6;26,146;69,208;1002,917;2,471;28,64;A836;4311007;Jaguarao;-32,535;-53,376;31,48;1,4;1;0,0;0,6;0,6;13,6;2,0;-1,683;3,0;24,144;73,528;0,552;0,834
2026-02-04;1,4;20,7;36,5;28,175;59,458;1004,371;2,762;25,74;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;1,4;15,0;3,0;1,454;0,0;25,935;67,097;0,566;0,824
2026-02-05;0,0;21,7;37,7;27,825;70,042;1006,375;2,367;25,88;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;1,4;0,0;1,4;15,0;3,0;2,004;1,0;27,382;66,236;0,58;0,814
2026-02-06;0,0;22,6;26,3;24,662;82,542;1007,979;3,108;8,58;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;1,4;1,4;5,2;2,0;1,604;2,0;26,888;70,681;0,594;0,804
2026-02-07;0,0;15,6;29,9;22,954;62,5;1011,738;1,787;30,36;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;2,0;1,0;3,758;3,0;25,147;71,694;0,608;0,794
2026-02-08;0,0;12,9;30,5;22,279;64,0;1011,821;2,038;25,52;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;1,4;1,0;0,083;4,0;23,299;69,681;0,622;0,783
2026-02-09;0,0;15,9;31,1;23,733;70,667;1008,738;3,875;24,11;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;1,4;1,0;-3,083;5,0;22,989;65,722;0,635;0,772
2026-02-10;0,0;21,6;34,8;26,829;76,083;1004,258;2,312;23,3;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;1,4;1,0;-4,479;6,0;24,281;70,25;0,648;0,761
2026-02-11;0,0;21,4;38,8;28,546;68,0;1002,321;3,183;26,9;A836;4311007;Jaguarao;-32,535;-53,376;31,48;45,6;1;0,0;0,0;0,0;0,0;0,0;-1,938;7,0;26,369;71,583;0,661;0,75
2026-02-12;45,6;17,7;26,1;22,546;91,875;1007,521;3,175;3,78;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;45,6;45,6;1,0;5,2;0,0;25,974;78,653;0,674;0,739
2026-02-13;0,0;18,0;28,2;22,279;84,125;1012,1;2,946;22,38;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;45,6;0,0;45,6;45,6;1,0;4,579;1,0;24,457;81,333;0,687;0,727
2026-02-14;0,0;16,8;26,9;21,454;70,625;1016,696;2,829;25,92;A836;4311007;Jaguarao;-32,535;-53,376;31,48;25,0;1;0,0;45,6;45,6;45,6;1,0;4,596;2,0;22,093;82,208;0,699;0,715
2026-02-15;25,0;18,2;30,5;23,296;79,583;1010,887;3,979;21,35;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;0,0;0,0;25,0;70,6;2,0;-5,808;0,0;22,343;78,111;0,711;0,703
2026-02-16;0,2;21,3;30,2;24,988;83,958;1007,667;2,85;24,03;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;25,0;0,0;25,2;70,8;2,0;-3,221;1,0;23,246;78,056;0,723;0,691
2026-02-17;0,0;19,8;29,7;23,996;81,208;1008,887;1,808;26,78;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,2;25,0;25,2;70,8;2,0;1,221;2,0;24,093;81,583;0,735;0,678
2026-02-18;0,0;18,9;29,6;24,196;80,042;1009,183;1,992;26,66;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;0,0;0,2;0,2;70,8;2,0;0,296;3,0;24,393;81,736;0,747;0,665
2026-02-19;0,2;20,2;26,1;22,617;88,348;1007,274;1,4;7,06;A836;4311007;Jaguarao;-32,535;-53,376;31,48;15,4;1;0,0;0,0;0,2;25,4;1,0;-1,909;4,0;23,603;83,199;0,758;0,652
2026-02-20;15,4;19,1;28,8;22,871;84,833;1009,429;1,988;20,8;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,2;0,0;15,6;40,8;2,0;2,155;0,0;23,228;84,408;0,769;0,639
2026-02-21;0,0;20,2;27,7;23,492;79,833;1012,938;2,55;24,1;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;15,4;0,2;15,6;40,8;2,0;3,508;1,0;22,993;84,338;0,78;0,626
2026-02-22;0,0;19,6;28,6;23,525;77,333;1013,467;3,746;23,77;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;15,4;15,4;15,8;1,0;0,529;2,0;23,296;80,667;0,791;0,612
2026-02-23;0,0;20,2;29,5;24,154;80,5;1009,679;4,275;19,25;A836;4311007;Jaguarao;-32,535;-53,376;31,48;3,8;1;0,0;0,0;0,0;15,6;1,0;-3,788;3,0;23,724;79,222;0,801;0,599
2026-02-24;3,8;21,9;30,2;24,642;85,25;1003,617;3,062;18,03;A836;4311007;Jaguarao;-32,535;-53,376;31,48;4,6;1;0,0;0,0;3,8;19,4;2,0;-6,062;0,0;24,107;81,028;0,811;0,585
2026-02-25;4,6;19,2;25,7;21,612;84,042;1005,392;3,979;18,02;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;3,8;0,0;8,4;24,0;3,0;1,775;0,0;23,469;83,264;0,821;0,571
2026-02-26;0,0;13,9;23,2;18,571;77,667;1009,212;1,675;17,12;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;4,6;3,8;8,4;23,8;3,0;3,821;1,0;21,608;82,319;0,831;0,557
2026-02-27;0,0;12,0;25,1;18,375;78,292;1010,558;1,625;26,35;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;4,6;4,6;8,4;2,0;1,346;2,0;19,519;80,0;0,84;0,542
2026-02-28;0,0;12,9;27,3;20,092;74,875;1010,988;2,175;25,57;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;8,4;2,0;0,429;3,0;19,012;76,944;0,849;0,528
2026-03-01;0,0;14,2;26,9;21,204;74,375;1011,688;2,783;24,09;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;8,4;2,0;0,7;4,0;19,89;75,847;0,858;0,513
2026-03-02;0,0;16,5;28,8;21,925;71,417;1009,033;3,646;26,48;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;8,4;2,0;-2,654;5,0;21,074;73,556;0,867;0,498
2026-03-03;0,0;19,1;30,7;24,138;77,417;1006,942;3,925;24,07;A836;4311007;Jaguarao;-32,535;-53,376;31,48;16,4;1;0,0;0,0;0,0;4,6;1,0;-2,092;6,0;22,422;74,403;0,876;0,483
2026-03-04;16,4;21,3;25,4;22,942;88,75;1007,992;3,496;6,78;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;16,4;16,4;1,0;1,05;0,0;23,001;79,194;0,884;0,468
2026-03-05;0,0;22,0;27,8;24,046;85,167;1010,983;3,142;16,84;A836;4311007;Jaguarao;-32,535;-53,376;31,48;3,8;1;16,4;0,0;16,4;16,4;1,0;2,992;1,0;23,708;83,778;0,892;0,453
2026-03-06;3,8;21,1;27,2;23,296;86,625;1011,267;3,729;15,79;A836;4311007;Jaguarao;-32,535;-53,376;31,48;36,9;1;0,0;16,4;20,2;20,2;2,0;0,283;0,0;23,428;86,847;0,899;0,437
2026-03-07;36,9;18,9;25,7;21,671;90,875;1008,229;2,558;12,9;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;3,8;0,0;40,7;57,1;3,0;-3,038;0,0;23,004;87,556;0,907;0,422
2026-03-08;0,0;19,6;24,9;21,696;77,958;1011,896;3,417;17,85;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;36,9;3,8;40,7;57,1;3,0;3,667;1,0;22,221;85,153;0,914;0,406
2026-03-09;0,0;16,5;24,6;20,154;70,458;1016,171;3,492;18,77;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,4;0;0,0;36,9;36,9;57,1;3,0;4,275;2,0;21,174;79,764;0,921;0,39
2026-03-10;0,4;18,1;23,1;19,954;82,0;1016,408;3,333;8,93;A836;4311007;Jaguarao;-32,535;-53,376;31,48;6,0;1;0,0;0,0;0,4;57,5;3,0;0,238;3,0;20,601;76,806;0,927;0,374
2026-03-11;6,0;18,4;23,9;20,529;94,208;1013,025;3,392;11,42;A836;4311007;Jaguarao;-32,535;-53,376;31,48;19,4;1;0,4;0,0;6,4;47,1;3,0;-3,383;0,0;20,212;82,222;0,934;0,358
2026-03-12;19,4;17,4;25,6;21,167;89,375;1011,058;2,546;16,8;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;6,0;0,4;25,8;66,5;4,0;-1,967;0,0;20,55;88,528;0,94;0,342
2026-03-13;0,0;16,0;27,5;21,104;84,875;1009,433;2,212;20,28;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;19,4;6,0;25,4;62,7;3,0;-1,625;1,0;20,933;89,486;0,945;0,326
2026-03-14;0,0;17,3;27,5;21,217;87,167;1006,858;1,537;18,14;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;19,4;19,4;25,8;2,0;-2,575;2,0;21,162;87,139;0,951;0,31
2026-03-15;0,0;17,2;29,3;22,471;83,792;1005,162;1,692;24,21;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;25,8;2,0;-1,696;3,0;21,597;85,278;0,956;0,293
2026-03-16;0,0;20,3;30,9;24,4;85,292;1006,467;3,038;21,41;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,6;0;0,0;0,0;0,0;25,8;2,0;1,304;4,0;22,696;85,417;0,961;0,277
2026-03-17;0,6;23,7;27,5;25,029;91,0;1006,083;3,788;6,33;A836;4311007;Jaguarao;-32,535;-53,376;31,48;9,2;1;0,0;0,0;0,6;26,0;2,0;-0,383;5,0;23,967;86,694;0,966;0,26
2026-03-18;9,2;21,8;26,0;23,517;93,667;1006,796;3,113;7,55;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,6;0,0;9,8;29,2;2,0;0,712;0,0;24,315;89,986;0,97;0,244
2026-03-19;0,0;16,9;27,8;22,108;83,708;1008,363;2,604;21,25;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;9,2;0,6;9,8;9,8;1,0;1,567;1,0;23,551;89,458;0,974;0,227
2026-03-20;0,0;17,3;28,5;22,796;88,208;1006,912;2,842;19,83;A836;4311007;Jaguarao;-32,535;-53,376;31,48;11,2;1;0,0;9,2;9,2;9,8;1,0;-1,45;2,0;22,807;88,528;0,978;0,21
2026-03-21;11,2;21,0;28,3;23,867;88,458;1002,733;3,938;9,46;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;11,2;21,0;2,0;-4,179;0,0;22,924;86,792;0,981;0,193
2026-03-22;0,0;14,6;24,6;20,242;81,5;1008,671;2,917;23,18;A836;4311007;Jaguarao;-32,535;-53,376;31,48;52,0;1;11,2;0,0;11,2;21,0;2,0;5,938;1,0;22,301;86,056;0,984;0,176
2026-03-23;52,0;19,1;21,0;20,083;95,708;1006,542;2,35;2,68;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,8;0;0,0;11,2;63,2;73,0;3,0;-2,129;0,0;21,397;88,556;0,987;0,16
2026-03-24;0,8;13,8;23,0;18,758;78,25;1008,667;1,696;23,8;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;52,0;0,0;52,8;73,2;3,0;2,125;1,0;19,694;85,153;0,99;0,143
2026-03-25;0,0;10,5;24,5;17,533;79,083;1012,629;1,25;22,31;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,8;52,0;52,8;64,0;2,0;3,962;2,0;18,792;84,347;0,992;0,125
2026-03-26;0,0;14,0;23,5;19,125;91,125;1013,908;1,733;7,97;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,8;0,8;64,0;2,0;1,279;3,0;18,472;82,819;0,994;0,108
2026-03-27;0,0;20,5;29,6;24,079;91,375;1012,246;2,013;13,8;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;64,0;2,0;-1,662;4,0;20,246;87,194;0,996;0,091
2026-03-28;0,0;23,3;29,8;25,467;91,833;1012,95;1,8;13,4;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;52,8;1,0;0,704;5,0;22,89;91,444;0,997;0,074
2026-03-29;0,0;21,6;29,1;24,917;91,833;1013,262;2,204;14,47;A836;4311007;Jaguarao;-32,535;-53,376;31,48;1,4;1;0,0;0,0;0,0;52,8;1,0;0,312;6,0;24,821;91,681;0,998;0,057
2026-03-30;1,4;22,9;28,4;24,683;94,0;1012,357;2,63;9,86;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;1,4;2,2;1,0;-0,906;0,0;25,022;92,556;0,999;0,04
2026-03-31;0,0;22,3;29,3;24,748;85,619;1009,905;3,495;15,08;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;1,4;0,0;1,4;1,4;1,0;-2,452;1,0;24,782;90,484;1,0;0,023
2026-04-01;0,0;17,5;28,1;23,1;83,292;1007,858;2,2;17,26;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;1,4;1,4;1,4;1,0;-2,046;2,0;24,177;87,637;1,0;0,005
2026-04-02;0,0;19,6;28,5;22,833;90,167;1007,617;1,537;14,76;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;0,0;0,0;0,0;1,4;1,0;-0,242;3,0;23,56;86,359;1,0;-0,012
2026-04-03;0,2;18,4;29,0;22,733;86,125;1009,387;0,925;17,15;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,4;0;0,0;0,0;0,2;1,6;1,0;1,771;4,0;22,889;86,528;1,0;-0,029
2026-04-04;0,4;17,1;24,5;20,221;89,5;1011,812;2,092;6,18;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,2;0,0;0,6;2,0;1,0;2,425;5,0;21,929;88,597;0,999;-0,046
2026-04-05;0,0;10,6;23,6;16,654;73,417;1018,933;2,771;15,99;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;0,4;0,2;0,6;2,0;1,0;7,121;6,0;19,869;83,014;0,998;-0,063
2026-04-06;0,2;16,3;23,7;19,562;79,542;1015,375;4,317;6,16;A836;4311007;Jaguarao;-32,535;-53,376;31,48;17,6;1;0,0;0,4;0,6;0,8;0,0;-3,558;7,0;18,812;80,819;0,997;-0,081
2026-04-07;17,6;19,9;25,6;22,192;92,542;1005,217;3,058;5,52;A836;4311007;Jaguarao;-32,535;-53,376;31,48;6,6;1;0,2;0,0;17,8;18,4;1,0;-10,158;0,0;19,469;81,833;0,995;-0,098
2026-04-08;6,6;17,8;24,9;20,396;87,458;1000,379;4,246;11,88;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;17,6;0,2;24,4;25,0;2,0;-4,838;0,0;20,717;86,514;0,993;-0,115
2026-04-09;0,2;14,0;23,5;18,075;83,0;1011,887;3,662;17,32;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;6,6;17,6;24,4;25,2;2,0;11,508;1,0;20,221;87,667;0,991;-0,132
2026-04-10;0,0;11,1;22,6;16,708;80,917;1016,454;4,371;18,67;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,2;6,6;6,8;25,0;2,0;4,567;2,0;18,393;83,792;0,989;-0,149
2026-04-11;0,0;9,7;25,9;17,479;79,208;1016,15;3,558;18,58;A836;4311007;Jaguarao;-32,535;-53,376;31,48;3,8;1;0,0;0,2;0,2;24,6;2,0;-0,304;3,0;17,421;81,042;0,986;-0,166
2026-04-12;3,8;19,5;24,4;21,35;91,625;1012,442;2,512;5,23;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,2;0;0,0;0,0;3,8;28,4;3,0;-3,708;0,0;18,512;83,917;0,983;-0,183
2026-04-13;0,2;18,2;25,0;20,488;93,708;1013,85;1,479;8,55;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;3,8;0,0;4,0;28,4;3,0;1,408;1,0;19,772;88,181;0,98;-0,2
2026-04-14;0,0;17,6;27,9;21,362;89,875;1012,446;2,483;12,17;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,2;3,8;4,0;10,8;2,0;-1,404;2,0;21,067;91,736;0,976;-0,217
2026-04-15;0,0;21,8;26,8;23,429;85,125;1009,367;5,033;9,43;A836;4311007;Jaguarao;-32,535;-53,376;31,48;20,4;1;0,0;0,2;0,2;4,2;1,0;-3,079;3,0;21,76;89,569;0,972;-0,233
2026-04-16;20,4;21,0;25,8;22,375;91,833;1004,167;4,504;5,36;A836;4311007;Jaguarao;-32,535;-53,376;31,48;1,0;1;0,0;0,0;20,4;24,4;2,0;-5,2;0,0;22,389;88,944;0,968;-0,25
2026-04-17;1,0;19,8;24,1;21,458;90,458;1000,863;3,975;8,53;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;20,4;0,0;21,4;25,4;3,0;-3,304;0,0;22,421;89,139;0,964;-0,267
2026-04-18;0,0;15,3;26,8;20,625;80,5;1004,817;2,158;16,42;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;1,0;20,4;21,4;25,4;3,0;3,954;1,0;21,486;87,597;0,959;-0,283
2026-04-19;0,0;13,7;27,6;20,104;82,417;1008,758;0,804;16,73;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;1,0;1,0;21,6;2,0;3,942;2,0;20,729;84,458;0,954;-0,3
2026-04-20;0,0;14,5;24,8;19,558;88,042;1012,321;2,021;9,01;A836;4311007;Jaguarao;-32,535;-53,376;31,48;2,0;1;0,0;0,0;0,0;21,4;2,0;3,562;3,0;20,096;83,653;0,949;-0,316
2026-04-21;2,0;19,8;24,4;21,35;92,417;1012,342;2,429;5,94;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;2,0;23,4;3,0;0,021;0,0;20,338;87,625;0,943;-0,332
2026-04-22;0,0;17,5;26,5;21,521;85,083;1011,225;2,442;12,64;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;2,0;0,0;2,0;23,4;3,0;-1,117;1,0;20,81;88,514;0,937;-0,348
2026-04-23;0,0;12,2;20,8;16,425;86,208;1017,133;3,0;9,68;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,4;0;0,0;2,0;2,0;3,0;2,0;5,908;2,0;19,765;87,903;0,931;-0,364
2026-04-24;0,4;15,7;23,4;18,979;89,625;1015,113;0,954;6,43;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,4;2,4;1,0;-2,021;3,0;18,975;86,972;0,925;-0,38
2026-04-25;0,0;14,2;24,7;18,621;91,208;1010,483;1,767;11,39;A836;4311007;Jaguarao;-32,535;-53,376;31,48;5,0;1;0,4;0,0;0,4;2,4;1,0;-4,629;4,0;18,008;89,014;0,918;-0,396
2026-04-26;5,0;15,3;24,2;19,317;84,042;1005,438;2,379;15,98;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,4;5,4;7,4;2,0;-5,046;0,0;18,972;88,292;0,911;-0,412
2026-04-27;0,0;8,0;18,8;12,467;63,875;1010,254;6,033;11,17;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;5,0;0,0;5,0;7,4;2,0;4,817;1,0;16,801;79,708;0,904;-0,428
2026-04-28;0,0;6,5;18,7;11,779;73,833;1014,683;3,4;15,25;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;5,0;5,0;5,4;1,0;4,429;2,0;14,521;73,917;0,896;-0,443
2026-04-29;0,0;7,7;23,7;14,438;62,292;1011,363;3,054;15,34;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;5,4;1,0;-3,321;3,0;12,894;66,667;0,889;-0,458
2026-04-30;0,0;9,7;24,9;16,525;70,125;1012,792;2,354;15,29;A836;4311007;Jaguarao;-32,535;-53,376;31,48;8,8;1;0,0;0,0;0,0;5,4;1,0;1,429;4,0;14,247;68,75;0,881;-0,474
2026-05-01;8,8;10,5;20,0;16,071;94,25;1010,658;4,471;2,95;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,8;0;0,0;0,0;8,8;13,8;2,0;-2,133;0,0;15,678;75,556;0,872;-0,489
2026-05-02;0,8;9,2;18,6;16,688;79,333;1012,642;2,062;14,39;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;8,8;0,0;9,6;14,6;2,0;1,983;1,0;16,428;81,236;0,864;-0,504
2026-05-03;0,0;5,8;18,1;11,121;72,25;1020,954;1,892;15,46;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,8;8,8;9,6;9,6;1,0;8,312;2,0;14,626;81,944;0,855;-0,519
2026-05-04;0,0;5,6;24,9;13,8;78,625;1012,975;3,967;12,05;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,8;0,8;9,6;1,0;-7,979;3,0;13,869;76,736;0,846;-0,533
2026-05-05;0,0;13,2;25,8;18,854;87,875;1011,046;1,292;7,97;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;9,6;1,0;-1,929;4,0;14,592;79,583;0,837;-0,548
2026-05-06;0,0;19,4;27,8;22,658;86,167;1009,575;3,654;10,75;A836;4311007;Jaguarao;-32,535;-53,376;31,48;25,8;1;0,0;0,0;0,0;9,6;1,0;-1,471;5,0;18,438;84,222;0,827;-0,562
2026-05-07;25,8;17,4;25,8;20,975;89,083;998,983;2,296;1,11;A836;4311007;Jaguarao;-32,535;-53,376;31,48;11,0;1;0,0;0,0;25,8;35,4;2,0;-10,592;0,0;20,829;87,708;0,817;-0,576
2026-05-08;11,0;11,1;17,9;13,513;79,167;999,433;6,196;9,76;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;25,8;0,0;36,8;37,6;2,0;0,45;0,0;19,049;84,806;0,807;-0,59
2026-05-09;0,0;5,3;13,8;9,533;74,75;1009,796;4,917;11,84;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;11,0;25,8;36,8;36,8;2,0;10,362;1,0;14,674;81,0;0,797;-0,604
2026-05-10;0,0;7,2;14,3;10,196;78,0;1016,671;5,7;13,84;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;11,0;11,0;36,8;2,0;6,875;2,0;11,081;77,306;0,787;-0,617
2026-05-11;0,0;5,0;17,0;10,133;74,625;1016,933;4,65;14,61;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;36,8;2,0;0,263;3,0;9,954;75,792;0,776;-0,631
2026-05-12;0,0;5,9;19,6;11,775;73,083;1014,017;4,9;14,52;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;36,8;2,0;-2,917;4,0;10,701;75,236;0,765;-0,644
2026-05-13;0,0;7,9;18,3;12,638;79,625;1013,3;4,888;12,2;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;36,8;2,0;-0,717;5,0;11,515;75,778;0,754;-0,657
2026-05-14;0,0;5,5;15,2;10,425;85,5;1016,588;2,333;8,16;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;11,0;1,0;3,287;6,0;11,612;79,403;0,742;-0,67
2026-05-15;0,0;3,6;16,3;9,667;86,792;1018,496;2,625;12,43;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;0,0;0,0;1,908;7,0;10,91;83,972;0,731;-0,683
2026-05-16;0,0;3,3;17,2;9,492;90,083;1015,288;2,887;9,67;A836;4311007;Jaguarao;-32,535;-53,376;31,48;0,0;0;0,0;0,0;0,0;0,0;0,0;-3,208;8,0;9,861;87,458;0,719;-0,695
